geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,Standard.geo.id
V7638_005,2019-06-02 11:59:33,2019-06-02 11:59:33,-144.836436089849,-153.883387563076,-135.60194981028,55.3761765801324,52.7680092550133,57.48206202751,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1152974.55058819,524765.954206951,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-03 06:12:48,2019-06-03 06:12:48,-138.841795856101,-149.520323196429,-129.243040681952,53.6444207352036,50.0518121139279,56.6235715211428,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1333545.28989493,731564.910827074,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-03 11:45:48,2019-06-03 11:45:48,-139.08000342577,-150.30951845083,-129.678018360233,54.2864563592106,51.0779723377762,57.1521759728309,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1335861.99004812,676177.255628938,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-04 08:34:18,2019-06-04 08:34:18,-146.627698329239,-155.795402611264,-138.311322079916,57.4795858397135,56.5060893127847,57.9539401847552,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1043449.38430733,161174.021812346,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-04 11:06:18,2019-06-04 11:06:18,-146.508784690159,-155.521142861084,-138.13465228918,57.3236849735661,56.2767374189378,57.9279967115906,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1042091.73420209,183817.343625762,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-05 08:50:18,2019-06-05 08:50:18,-150.980761189655,-159.843854291581,-142.778018599581,57.3968537556626,56.2605308366588,57.8422686087859,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1020933.01346032,176078.243361677,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-05 11:18:18,2019-06-05 11:18:18,-150.889341818325,-159.62700120967,-142.386653631918,57.3129398174189,56.2695510405738,57.8199866977661,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1033682.4997927,172593.707866377,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-06 08:28:18,2019-06-06 08:28:18,-149.82137264979,-159.134572035287,-141.192982694335,56.8965865132005,55.5665598669222,57.6671461843363,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1087667.27598008,233836.199221856,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-06 11:31:23.294118,2019-06-06 11:31:23.294118,-149.562452081386,-158.796864820396,-141.298096649608,56.8247504259773,55.3833120911431,57.6747348798975,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1063015.75491549,255080.018036244,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-07 08:04:18,2019-06-07 08:04:18,-146.644051310615,-156.070204331832,-138.355430436476,56.5315886197692,54.8947521411725,57.511070103951504,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1084492.24865247,291247.183369856,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-07 11:17:33,2019-06-07 11:17:33,-146.507507275869,-156.062434252141,-138.059387096071,56.6844385349845,55.2569930478203,57.5682790917015,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1097577.24665629,257291.185482451,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-08 08:26:18,2019-06-08 08:26:18,-147.926705146296,-156.289866035659,-139.150174605103,56.8201402785494,55.5183427412528,57.5111298366376,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1041446.90579343,221836.044717649,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-08 11:17:30.857143,2019-06-08 11:17:30.857143,-147.639936834538,-156.200577832285,-139.060122936993,56.7620448592415,55.5244611800181,57.488717614281,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,1043111.14090692,218660.026049562,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-09 08:30:18,2019-06-09 08:30:18,-148.733200428347,-157.0155212372,-140.747943982777,56.7658164330508,55.5692701532145,57.4280249250247,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,990148.972433839,206915.634707482,2018-08-25,2019-06-10,NA,0,7638-005
V7638_005,2019-06-09 11:17:30.857143,2019-06-09 11:17:30.857143,-148.611342742018,-156.863100259974,-140.538605018684,56.8150093286179,55.7118674986609,57.4156221856055,0,0,Pre-breeding migration,,1760-53518,NA,Setophaga,2018-06-14,,2019-07-08,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72635,-149.41446,63.72527,-149.41557,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-11-10,2019-04-20,2019,2019-03-19,Yes,2018-07-25,2018-08-20,NA,NA,4,2018-08-22,2019-05-22,,,,,NA,,,,,,Northwestern Region,Stopover,992291.954466328,189661.104187331,2018-08-25,2019-06-10,NA,0,7638-005
V7638_009,2018-10-27 10:03:18.439452,2019-04-26 22:43:59.85118,-66.6418605938876,-66.9107958582454,-66.4261957739213,5.57913708637616,4.59769760442406,6.36830610875005,8,181.528257080184,Non-breeding period,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Nonbreeding,53689.8863886342,197103.237095808,2018-08-27,2019-05-22,1,0,7638-009
V7638_009,2019-04-27 10:13:07.147243,2019-04-27 10:13:07.147243,-66.7761617372322,-70.773493876322,-62.5208802309227,12.8432214692864,4.87848036439749,23.660567961840002,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,895654.916733526,2090812.42738195,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-04-27 22:56:39.149187,2019-04-27 22:56:39.149187,-70.5835411906153,-76.0781382888426,-66.0220352326267,21.2352447355959,11.9377335577116,32.6337415026779,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1043255.43659827,2303869.06588719,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-04-28 10:20:55.151132,2019-04-28 10:20:55.151132,-72.9845497871886,-77.9945763578386,-67.4746805127473,27.1338109792421,16.9930426168369,38.5889673910104,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1041880.74703782,2404047.34907083,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-04-28 23:56:42.153076,2019-04-28 23:56:42.153076,-79.8056457877379,-85.7695805292223,-74.776972153457,34.5432606069494,24.7799188227189,43.8385266173783,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1007454.44271136,2121594.5149302,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-04-29 10:41:14.155021,2019-04-29 10:41:14.155021,-80.996750220252,-86.8487002144243,-74.9041269998324,36.7281500037076,27.5950884552913,46.8501010970389,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1065009.55556134,2143458.2024974,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-04-30 00:20:46.156965,2019-04-30 00:20:46.156965,-84.0308719426468,-90.6186043972567,-78.3926690162598,40.0169337189251,31.5373588956071,49.1314122047995,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1041496.71368472,1958561.055369,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-04-30 10:49:48.15891,2019-04-30 10:49:48.15891,-85.720081427538,-91.4813433086045,-78.772131643972,41.3621342331737,33.3130116438708,50.1861838103517,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1060909.45560458,1878312.93363989,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-05-01 00:41:20.160854,2019-05-01 00:41:20.160854,-87.4423259656978,-93.697638336609,-81.8186129608889,43.1239597409081,35.1503373697027,50.8055212999455,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,964355.205313919,1742727.10338967,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-05-01 10:55:22.162799,2019-05-01 10:55:22.162799,-88.803204135557,-94.7671660573601,-82.1235461671439,44.0858570679367,36.0964763317849,51.4742542217458,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1009995.95853762,1711846.4042425,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-05-02 01:02:20.83141,2019-05-02 01:02:20.83141,-91.3709763791344,-98.1450695072353,-85.503513026538,45.1221477054912,38.0791920088358,52.4801898158813,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,991940.055656607,1603111.74279535,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-05-02 11:03:56.166687,2019-05-02 11:03:56.166687,-92.3467029636864,-99.0249999536664,-85.9534901243328,45.5925550568136,38.3070563989152,53.1877352343703,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1017095.43881233,1656509.5906211,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-05-03 01:14:58.168632,2019-05-03 01:14:58.168632,-93.3384126205527,-99.9685586896913,-87.7541237614197,45.6891751620883,38.7177409153247,53.0916386666135,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,948899.661527629,1600094.97838805,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-05-03 11:09:30.170577,2019-05-03 11:09:30.170577,-93.7130734737726,-100.169793520723,-87.1569477099362,45.4931260576222,38.2468074727548,53.1368179976051,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1014336.9878163,1657548.38953282,2018-08-27,2019-05-22,NA,0,7638-009
V7638_009,2019-05-04 01:07:02.172521,2019-05-04 01:07:02.172521,-92.4827728524703,-99.407104636446,-85.8562503195183,44.9569892134842,37.6223451852763,52.3122256018591,0,0,Pre-breeding migration,,1760-53502,NA,Setophaga,2018-07-07,,2019-07-10,NA,,,,AHY,Adult,NA,NA,Male,Striata,,63.72141,-149.42673,63.72145,-149.4257,,,,"Denali, Alaska",Breeding,,,Biotrack,,MK-6040,,,Unpublished,No,120,NA,NA,Both,Yes,No,90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,No,Western,FALSE,FALSE,-149.416795,63.722625,2018-10-27,2019-04-26,2019,2019-03-19,Yes,2018-07-25,2018-08-22,NA,NA,2.5,2018-08-23,2019-05-23,,,,,NA,,,,,,Northwestern Region,Stopover,1066207.64137271,1635270.00778808,2018-08-27,2019-05-22,NA,0,7638-009
